66384642F;1;0.000000;0.000000;0.000000;0.000000;2019;10;21;15;25;3
66384642F;2;0.000000;0.000000;0.000000;0.000000;2019;6;1;17;46;16
66384642F;3;0.000000;0.000000;0.000000;0.000000;2019;10;7;4;32;55
66384642F;4;0.000000;0.000000;0.000000;0.000000;2019;12;24;23;49;89
54922910C;0;0.000000;0.000000;0.000000;0.000000;2019;5;20;2;34;100
54922910C;1;0.000000;0.000000;0.000000;0.000000;2019;12;26;6;20;95
54922910C;2;0.000000;0.000000;0.000000;0.000000;2019;2;21;4;16;22
22884908H;0;0.000000;0.000000;0.000000;0.000000;2019;1;30;9;37;23
22884908H;1;0.000000;0.000000;0.000000;0.000000;2019;4;16;16;9;21
21855381W;0;0.000000;0.000000;0.000000;0.000000;2019;10;12;4;45;97
21855381W;1;0.000000;0.000000;0.000000;0.000000;2019;11;22;2;43;36
21855381W;2;0.000000;0.000000;0.000000;0.000000;2019;12;26;18;27;35
21855381W;3;0.000000;0.000000;0.000000;0.000000;2019;12;15;4;56;120
61789308L;0;0.000000;0.000000;0.000000;0.000000;2019;1;8;20;47;54
38719316N;0;0.000000;0.000000;0.000000;0.000000;2019;7;9;21;55;84
38719316N;1;0.000000;0.000000;0.000000;0.000000;2019;5;16;7;59;54
45204845W;0;0.000000;0.000000;0.000000;0.000000;2019;5;18;11;4;102
45204845W;1;0.000000;0.000000;0.000000;0.000000;2019;2;15;21;8;72
45204845W;2;0.000000;0.000000;0.000000;0.000000;2019;6;30;19;0;10
45204845W;3;0.000000;0.000000;0.000000;0.000000;2019;3;18;0;55;105
22963009G;0;0.000000;0.000000;0.000000;0.000000;2019;8;4;18;4;10
22963009G;1;0.000000;0.000000;0.000000;0.000000;2019;12;14;2;59;42
87890873M;0;0.000000;0.000000;0.000000;0.000000;2019;4;27;8;23;48
45805674P;0;0.000000;0.000000;0.000000;0.000000;2019;1;11;4;34;98
06511548Q;0;0.000000;0.000000;0.000000;0.000000;2019;8;16;22;3;94
06511548Q;1;0.000000;0.000000;0.000000;0.000000;2019;4;26;11;14;50
06511548Q;2;0.000000;0.000000;0.000000;0.000000;2019;2;28;14;22;44
17386016G;0;0.000000;0.000000;0.000000;0.000000;2019;6;30;20;37;18
81282080Y;0;0.000000;0.000000;0.000000;0.000000;2019;10;23;4;16;113
83519993U;0;0.000000;0.000000;0.000000;0.000000;2019;6;18;13;22;23
83519993U;1;0.000000;0.000000;0.000000;0.000000;2019;7;18;18;40;32
83519993U;2;0.000000;0.000000;0.000000;0.000000;2019;3;23;5;44;63
25719869K;0;0.000000;0.000000;0.000000;0.000000;2019;11;18;17;44;43
25719869K;1;0.000000;0.000000;0.000000;0.000000;2019;8;18;22;36;101
58307651Q;0;0.000000;0.000000;0.000000;0.000000;2019;4;6;10;6;56
58307651Q;1;0.000000;0.000000;0.000000;0.000000;2019;1;20;11;43;13
22498532W;0;0.000000;0.000000;0.000000;0.000000;2019;10;9;14;24;33
22498532W;1;0.000000;0.000000;0.000000;0.000000;2019;2;10;4;2;54
60791536E;0;0.000000;0.000000;0.000000;0.000000;2019;11;18;23;27;46
60791536E;1;0.000000;0.000000;0.000000;0.000000;2019;7;1;16;51;44
60791536E;2;0.000000;0.000000;0.000000;0.000000;2019;4;16;20;27;76
60791536E;3;0.000000;0.000000;0.000000;0.000000;2019;10;17;3;36;81
60791536E;4;0.000000;0.000000;0.000000;0.000000;2019;6;23;1;17;107
36309178M;0;0.000000;0.000000;0.000000;0.000000;2019;1;22;3;41;97
36309178M;1;0.000000;0.000000;0.000000;0.000000;2019;1;28;3;5;32
36309178M;2;0.000000;0.000000;0.000000;0.000000;2019;5;30;4;33;28
36309178M;3;0.000000;0.000000;0.000000;0.000000;2019;7;2;11;24;106
44318344J;0;0.000000;0.000000;0.000000;0.000000;2019;10;31;15;38;18
44318344J;1;0.000000;0.000000;0.000000;0.000000;2019;9;17;18;36;3
38406761J;0;0.000000;0.000000;0.000000;0.000000;2019;8;2;17;45;24
95645359H;0;0.000000;0.000000;0.000000;0.000000;2019;8;2;14;39;19
95645359H;1;0.000000;0.000000;0.000000;0.000000;2019;4;11;19;15;99
06389211S;0;0.000000;0.000000;0.000000;0.000000;2019;12;1;7;50;27
06389211S;1;0.000000;0.000000;0.000000;0.000000;2019;2;19;4;1;8
06389211S;2;0.000000;0.000000;0.000000;0.000000;2019;2;14;8;9;116
94004806C;0;0.000000;0.000000;0.000000;0.000000;2019;10;21;13;51;56
94004806C;1;0.000000;0.000000;0.000000;0.000000;2019;6;12;4;59;88
79819554B;0;0.000000;0.000000;0.000000;0.000000;2019;7;17;0;55;96
79819554B;1;0.000000;0.000000;0.000000;0.000000;2019;11;28;22;45;110
79819554B;2;0.000000;0.000000;0.000000;0.000000;2019;3;17;22;59;51
44277946E;0;0.000000;0.000000;0.000000;0.000000;2019;11;16;8;45;78
44277946E;1;0.000000;0.000000;0.000000;0.000000;2019;5;9;0;17;98
44277946E;2;0.000000;0.000000;0.000000;0.000000;2019;2;15;20;21;119
44277946E;3;0.000000;0.000000;0.000000;0.000000;2019;2;3;12;4;78
96574725N;0;0.000000;0.000000;0.000000;0.000000;2019;11;7;20;11;83
96574725N;1;0.000000;0.000000;0.000000;0.000000;2019;2;18;7;14;23
96574725N;2;0.000000;0.000000;0.000000;0.000000;2019;5;2;10;53;87
96574725N;3;0.000000;0.000000;0.000000;0.000000;2019;4;18;6;26;77
96574725N;4;0.000000;0.000000;0.000000;0.000000;2019;5;17;6;50;87
04651876F;0;0.000000;0.000000;0.000000;0.000000;2019;10;29;17;29;68
04651876F;1;0.000000;0.000000;0.000000;0.000000;2019;9;3;15;35;90
04651876F;2;0.000000;0.000000;0.000000;0.000000;2019;3;5;9;52;106
04651876F;3;0.000000;0.000000;0.000000;0.000000;2019;1;7;11;12;17
41329757D;0;0.000000;0.000000;0.000000;0.000000;2019;3;28;4;0;100
09541174Q;0;0.000000;0.000000;0.000000;0.000000;2019;5;10;7;39;56
94905183L;0;0.000000;0.000000;0.000000;0.000000;2019;5;7;13;33;2
94905183L;1;0.000000;0.000000;0.000000;0.000000;2019;11;28;8;22;52
94905183L;2;0.000000;0.000000;0.000000;0.000000;2019;6;21;20;34;23
94905183L;3;0.000000;0.000000;0.000000;0.000000;2019;2;24;8;6;7
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;10;24;13;49;23
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;9;7;13;16;86
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;9;23;17;4;51
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;3;20;5;9;52
00512911J;4;0.000000;0.000000;0.000000;0.000000;2019;9;17;7;53;45
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;11;28;5;49;88
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;6;20;6;59;36
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;12;20;14;25;99
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;6;15;14;7;45
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;3;7;16;54;95
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;11;13;14;6;68
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;12;29;16;24;45
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;3;14;16;50;36
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;9;2;14;38;98
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;10;8;7;17;51
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;2;13;22;5;16
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;9;23;3;30;56
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;1;8;13;17;76
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;8;8;3;50;64
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;2;28;9;3;23
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;7;30;21;49;57
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;7;28;21;23;101
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;12;3;11;46;120
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;2;27;22;10;46
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;3;20;5;24;112
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;1;8;8;26;49
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;6;30;9;22;105
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;4;4;19;31;80
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;10;1;17;36;19
00512911J;4;0.000000;0.000000;0.000000;0.000000;2019;4;29;8;11;115
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;4;15;23;3;31
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;5;18;23;6;59
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;4;7;3;25;81
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;4;24;16;52;77
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;5;15;14;18;107
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;7;26;23;22;45
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;6;16;23;36;106
00512911J;4;0.000000;0.000000;0.000000;0.000000;2019;4;13;21;32;27
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;2;9;21;26;80
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;7;30;9;8;108
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;1;18;23;15;63
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;9;20;12;17;5
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;9;12;6;25;37
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;2;13;6;49;109
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;6;17;19;24;15
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;11;3;13;40;42
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;8;10;11;7;118
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;8;7;21;1;89
00512911J;4;0.000000;0.000000;0.000000;0.000000;2019;8;7;5;7;81
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;9;7;16;17;80
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;2;5;18;46;65
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;4;29;18;38;13
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;10;9;6;12;12
00512911J;4;0.000000;0.000000;0.000000;0.000000;2019;7;6;16;57;86
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;6;20;1;46;5
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;12;30;11;21;112
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;5;31;14;36;55
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;5;21;7;58;62
00512911J;4;0.000000;0.000000;0.000000;0.000000;2019;3;22;11;47;76
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;12;28;15;27;17
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;6;15;14;29;26
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;1;21;1;51;11
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;5;22;12;38;45
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;3;29;16;59;86
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;2;28;22;50;60
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;4;26;1;42;28
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;1;28;18;7;94
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;9;11;1;25;50
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;9;18;10;45;24
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;10;27;23;58;42
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;11;30;18;19;13
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;3;28;17;54;75
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;1;28;6;30;95
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;12;26;7;9;12
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;8;26;9;48;48
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;9;4;15;12;96
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;8;2;18;17;8
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;4;6;21;33;106
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;11;4;23;57;35
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;7;13;22;32;80
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;9;23;14;57;68
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;12;2;10;17;107
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;8;22;19;40;74
00512911J;4;0.000000;0.000000;0.000000;0.000000;2019;11;6;2;39;65
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;3;24;22;43;9
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;11;4;8;10;112
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;11;16;17;41;19
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;10;21;0;53;20
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;6;27;23;51;22
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;1;19;18;58;25
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;2;26;6;51;71
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;4;7;9;24;71
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;1;5;18;33;71
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;5;6;19;37;28
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;7;8;6;27;74
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;3;19;11;12;45
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;9;16;5;20;84
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;1;20;10;22;27
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;2;23;23;17;27
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;8;11;11;48;42
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;4;1;2;53;21
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;8;15;23;0;63
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;3;5;5;29;71
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;7;27;11;38;54
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;6;29;10;2;79
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;9;13;16;39;50
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;3;23;1;36;2
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;6;18;2;21;117
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;4;2;23;3;49
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;10;29;3;16;113
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;6;22;10;34;67
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;3;24;17;4;31
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;11;6;13;2;28
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;4;20;9;32;87
00512911J;4;0.000000;0.000000;0.000000;0.000000;2019;7;3;21;22;13
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;9;16;1;44;75
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;6;6;20;47;65
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;1;18;11;18;88
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;2;12;3;58;117
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;2;18;2;27;51
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;2;1;12;53;11
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;7;25;21;37;45
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;10;29;7;30;82
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;5;31;11;37;22
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;9;21;0;18;112
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;12;29;3;31;45
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;2;27;21;50;78
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;2;6;19;15;73
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;3;21;10;26;1
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;1;7;22;34;37
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;6;3;1;23;44
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;1;10;12;32;36
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;9;15;9;20;11
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;2;2;20;37;114
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;6;7;6;37;70
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;7;23;7;16;114
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;2;11;13;21;117
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;12;6;5;37;93
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;6;2;14;59;37
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;3;14;15;51;82
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;4;2;3;59;23
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;11;15;16;21;31
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;4;5;14;49;43
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;12;13;3;52;25
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;11;16;6;20;1
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;7;23;18;54;38
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;5;26;20;31;107
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;3;30;14;32;117
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;5;25;15;25;57
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;11;6;13;39;61
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;11;11;4;48;22
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;4;3;6;5;114
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;7;1;0;41;85
00512911J;4;0.000000;0.000000;0.000000;0.000000;2019;6;25;21;7;92
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;10;5;3;24;60
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;2;6;16;6;114
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;4;13;15;37;67
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;11;7;10;40;27
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;10;21;0;27;77
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;5;29;3;26;103
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;1;16;21;43;28
00512911J;4;0.000000;0.000000;0.000000;0.000000;2019;12;10;20;12;111
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;12;29;11;47;83
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;11;18;15;26;22
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;1;29;10;23;10
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;5;31;21;42;14
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;7;26;7;39;41
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;6;15;17;33;94
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;5;24;10;57;72
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;9;4;14;57;13
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;7;23;12;4;113
00512911J;3;0.000000;0.000000;0.000000;0.000000;2019;8;11;3;56;60
00512911J;4;0.000000;0.000000;0.000000;0.000000;2019;1;12;6;25;53
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;12;6;3;1;91
00512911J;1;0.000000;0.000000;0.000000;0.000000;2019;8;2;11;51;80
00512911J;2;0.000000;0.000000;0.000000;0.000000;2019;3;28;19;18;36
00512911J;0;0.000000;0.000000;0.000000;0.000000;2019;12;21;0;31;40
